object_id,title,agency,kind,sozd_bill,regulation_project,regulation_npa_id,pravo_eo,pp_number,fz_number,news_count,n_events,event_types,first_date,last_date,last_stage,last_event,links
npa_pravo_eo_0001202609040022,Об утверждении Правил реализации климатических проектов с риском высвобождения парниковых газов,—,,,,,0001202609040022,,,1,1,published,2026-09-04T00:00:00,2026-09-04T00:00:00,Опубликован,Официально опубликован акт № 1121,http://publication.pravo.gov.ru/document/0001202609040022
npa_pravo_eo_0001202609040018,"Об установлении Порядка закрытия железнодорожных путей общего пользования, в том числе малоинтенсивных линий и участков",—,,,,,0001202609040018,,,1,1,published,2026-09-04T00:00:00,2026-09-04T00:00:00,Опубликован,Официально опубликован акт № 1097,http://publication.pravo.gov.ru/document/0001202609040018
npa_pravo_eo_0001202609040021,О внесении изменения в постановление Правительства Российской Федерации от 26 января 2005 г. № 38,—,,,,,0001202609040021,,,1,1,published,2026-09-04T00:00:00,2026-09-04T00:00:00,Опубликован,Официально опубликован акт № 1125,http://publication.pravo.gov.ru/document/0001202609040021
npa_pravo_eo_0001202609040003,"Об утверждении перечней субстанций и (или) методов, запрещенных для использования в спорте",—,,,,,0001202609040003,,,1,1,published,2026-09-04T00:00:00,2026-09-04T00:00:00,Опубликован,Официально опубликован акт № 687,http://publication.pravo.gov.ru/document/0001202609040003
npa_pravo_eo_0200202609040001,О внесении изменений в некоторые решения Правительства Республики Башкортостан,—,,,,,0200202609040001,,,1,1,published,2026-09-04T00:00:00,2026-09-04T00:00:00,Опубликован,Официально опубликован акт № 333,http://publication.pravo.gov.ru/document/0200202609040001
npa_pravo_eo_0001202609040010,"Об утверждении порядка определения Федеральной службой по военно-техническому сотрудничеству организаций - разработчиков и производителей продукции военного назначения, участвующих в выполнении контракта на поставку продукции военного назначения, заключенного государственными посредниками в рамках военно-технологического сотрудничества",—,,,,,0001202609040010,,,1,1,published,2026-09-04T00:00:00,2026-09-04T00:00:00,Опубликован,Официально опубликован акт № 40-од,http://publication.pravo.gov.ru/document/0001202609040010
npa_pravo_eo_0300202609040001,"О внесении изменений в постановление 
Правительства Республики Бурятия от 24.07.2020 № 450 
«Об утверждении Порядка предоставления субсидий из 
республиканского бюджета юридическим лицам,  
индивидуальным предпринимателям на возмещение  
недополученных доходов, возникающих в результате 
установления льготных тарифов на тепловую энергию,  
теплоноситель, водоснабжение, водоотведение» ",—,,,,,0300202609040001,,,1,1,published,2026-09-04T00:00:00,2026-09-04T00:00:00,Опубликован,Официально опубликован акт № 452,http://publication.pravo.gov.ru/document/0300202609040001
npa_pravo_eo_0300202609040004,Распоряжение Правительства Республики Бурятия от 03.09.2026 № 721-р,—,,,,,0300202609040004,,,1,1,published,2026-09-04T00:00:00,2026-09-04T00:00:00,Опубликован,Официально опубликован акт № 721-р,http://publication.pravo.gov.ru/document/0300202609040004
npa_pravo_eo_0001202609040005,"О признании утратившими силу приказов Министерства спорта, туризма и молодежной политики Российской Федерации от 13 мая 2009 г. № 293 и от 14 июня 2011 г. № 563 ",—,,,,,0001202609040005,,,1,1,published,2026-09-04T00:00:00,2026-09-04T00:00:00,Опубликован,Официально опубликован акт № 685,http://publication.pravo.gov.ru/document/0001202609040005
npa_pravo_eo_0001202609040013,"О внесении изменений в классификатор видов разрешенного использования земельных участков, утвержденный приказом Федеральной службы государственной регистрации‚ кадастра и картографии от 10 ноября 2020 г. № 11/0412",—,,,,,0001202609040013,,,1,1,published,2026-09-04T00:00:00,2026-09-04T00:00:00,Опубликован,Официально опубликован акт № П/0278/26,http://publication.pravo.gov.ru/document/0001202609040013
npa_pravo_eo_0001202609040007,"О внесении изменений в приказ Федеральной службы по экологическому, технологическому и атомному надзору от 7 августа 2023 г. № 284 «Об утверждении форм проверочных листов (списков контрольных вопросов, ответы на которые свидетельствуют о соблюдении или несоблюдении контролируемым лицом обязательных требований), применяемых Федеральной службой по экологическому, технологическому и атомному надзору и ее территориальными органами при проведении плановых выездных проверок при осуществлении федерального государственного энергетического надзора в сфере электроэнергетики и федерального государственного энергетического надзора в сфере теплоснабжения»",—,,,,,0001202609040007,,,1,1,published,2026-09-04T00:00:00,2026-09-04T00:00:00,Опубликован,Официально опубликован акт № 225,http://publication.pravo.gov.ru/document/0001202609040007
npa_pravo_eo_0001202609040006,"Об утверждении Порядка представления сведений о доходах, расходах, об имуществе и обязательствах имущественного характера в ФАС России и ее территориальных органах",—,,,,,0001202609040006,,,1,1,published,2026-09-04T00:00:00,2026-09-04T00:00:00,Опубликован,Официально опубликован акт № 618/26,http://publication.pravo.gov.ru/document/0001202609040006
npa_pravo_eo_0300202609040003,"О присвоении классного чина 
государственной гражданской службы Республики  
Бурятия государственным гражданским служащим  
Республики Бурятия Министерства туризма  
Республики Бурятия",—,,,,,0300202609040003,,,1,1,published,2026-09-04T00:00:00,2026-09-04T00:00:00,Опубликован,Официально опубликован акт № 450,http://publication.pravo.gov.ru/document/0300202609040003
npa_pravo_eo_0200202609040002,О снятии ограничительных мероприятий (карантина) по бешенству животных с территории деревни Мансурово сельского поселения Мансуровский сельсовет муниципального района Учалинский район Республики Башкортостан,—,,,,,0200202609040002,,,1,1,published,2026-09-04T00:00:00,2026-09-04T00:00:00,Опубликован,Официально опубликован акт № УГ-864,http://publication.pravo.gov.ru/document/0200202609040002
npa_pravo_eo_0001202609040017,Об утверждении Положения о функциональной подсистеме охраны лесов от пожаров и защиты их от вредителей и болезней леса единой государственной системы предупреждения и ликвидации чрезвычайных ситуаций,—,,,,,0001202609040017,,,1,1,published,2026-09-04T00:00:00,2026-09-04T00:00:00,Опубликован,Официально опубликован акт № 275,http://publication.pravo.gov.ru/document/0001202609040017
npa_pravo_eo_0001202609040002,"""О Чрезвычайном и Полномочном После Российской Федерации в Союзе Коморских Островов""",—,,,,,0001202609040002,,,1,1,published,2026-09-04T00:00:00,2026-09-04T00:00:00,Опубликован,Официально опубликован акт № 636,http://publication.pravo.gov.ru/document/0001202609040002
npa_pravo_eo_0001202609040008,"О внесении изменений в Порядок оказания медицинской помощи взрослому населению при заболеваниях нервной системы, утвержденный приказом Министерства здравоохранения Российской Федерации от 15 ноября 2012 г. № 926н",—,,,,,0001202609040008,,,1,1,published,2026-09-04T00:00:00,2026-09-04T00:00:00,Опубликован,Официально опубликован акт № 719н,http://publication.pravo.gov.ru/document/0001202609040008
npa_pravo_eo_0001202609040014,"Об утверждении сроков, порядка, состава и формата предоставления операторами подвижной радиотелефонной связи, указанными в пункте 1 статьи 46-2 Федерального закона от 7 июля 2003 г. № 126-ФЗ «О связи», в федеральный орган исполнительной власти, осуществляющий функции по контролю и надзору в сфере средств массовой информации, массовых коммуникаций, информационных технологий и связи, информации о направлении обращения о заключении договора о совместном использовании радиоэлектронных средств, получении такого обращения, датах заключения или расторжения договора о совместном использовании радиоэлектронных средств, дате начала совместного использования радиоэлектронных средств в электронной форме",—,,,,,0001202609040014,,,1,1,published,2026-09-04T00:00:00,2026-09-04T00:00:00,Опубликован,Официально опубликован акт № 241,http://publication.pravo.gov.ru/document/0001202609040014
npa_pravo_eo_0401202609040001,О внесении изменений в приказ Министерства здравоохранения Республики Алтай от 16 мая 2016 г. № 90-од и признании утратившими силу некоторых приказов Министерства здравоохранения Республики Алтай,—,,,,,0401202609040001,,,1,1,published,2026-09-04T00:00:00,2026-09-04T00:00:00,Опубликован,Официально опубликован акт № П-02-01/207,http://publication.pravo.gov.ru/document/0401202609040001
npa_pravo_eo_0001202609040016,"Об утверждении Порядка уведомления работодателя работниками, замещающими отдельные должности на основании трудового договора в организациях, создаваемых для выполнения задач, поставленных перед Федеральной службой по надзору в сфере здравоохранения, о возникновении личной заинтересованности при исполнении должностных обязанностей, которая приводит или может привести к конфликту интересов",—,,,,,0001202609040016,,,1,1,published,2026-09-04T00:00:00,2026-09-04T00:00:00,Опубликован,Официально опубликован акт № 709,http://publication.pravo.gov.ru/document/0001202609040016
npa_pravo_eo_0001202609040009,"О внесении изменений в Порядок проведения конкурса по распределению контрольных цифр приема по специальностям и направлениям подготовки и (или) укрупненным группам специальностей и направлений подготовки для обучения по образовательным программам высшего образования в области искусств за счет бюджетных ассигнований федерального бюджета, утвержденный приказом Минкультуры России от 13 июля 2023 г. № 2107",—,,,,,0001202609040009,,,1,1,published,2026-09-04T00:00:00,2026-09-04T00:00:00,Опубликован,Официально опубликован акт № 1456,http://publication.pravo.gov.ru/document/0001202609040009
npa_pravo_eo_0300202609040002,"О создании автономной некоммерческой организации  
«Центр поддержки экспорта Республики Бурятия» ",—,,,,,0300202609040002,,,1,1,published,2026-09-04T00:00:00,2026-09-04T00:00:00,Опубликован,Официально опубликован акт № 453,http://publication.pravo.gov.ru/document/0300202609040002
npa_pravo_eo_0001202609040019,О внесении изменения в постановление Правительства Российской Федерации от 23 декабря 2024 г. № 1875,—,,,,,0001202609040019,,,1,1,published,2026-09-04T00:00:00,2026-09-04T00:00:00,Опубликован,Официально опубликован акт № 1122,http://publication.pravo.gov.ru/document/0001202609040019
npa_pravo_eo_0401202609040002,"О внесении изменения в перечень объектов недвижимого имущества, указанных в подпунктах 1 и 2 пункта 1 статьи 378.2 Налогового кодекса Российской Федерации, в отношении которых налоговая база определяется как кадастровая стоимость, на 2026 год",—,,,,,0401202609040002,,,1,1,published,2026-09-04T00:00:00,2026-09-04T00:00:00,Опубликован,Официально опубликован акт № П-05-01/424,http://publication.pravo.gov.ru/document/0401202609040002
npa_pravo_eo_0001202609040011,О внесении изменений в приказ Минюста России от 25.03.2016 № 71 «Об утверждении Порядка формирования и деятельности Комиссии территориального органа Минюста России по соблюдению требований к служебному поведению федеральных государственных гражданских служащих и урегулированию конфликта интересов»,—,,,,,0001202609040011,,,1,1,published,2026-09-04T00:00:00,2026-09-04T00:00:00,Опубликован,Официально опубликован акт № 241,http://publication.pravo.gov.ru/document/0001202609040011
npa_regulation_project_170801,"О порядке передачи уполномоченными банками, государственной корпорацией развития «ВЭБ.РФ» информации о нарушениях лицами, осуществляющими валютные операции, актов валютного законодательства Российской Федерации и актов органов валютного регулирования органам валютного контроля, имеющим право применять санкции к таким лицам",Центральный банк Российской Федерации,,,170801,,,,,1,1,draft,2026-09-03T13:07:48.472Z,2026-09-03T13:07:48.472Z,Текст,"Проект размещён: О порядке передачи уполномоченными банками, государственной корпорацией развития «ВЭБ.РФ» информации о нарушениях лицами, осуществляющими валютные операции, актов валютного законодательства Российской Федерации и актов органов валютного регулирования органам валютного контроля, имеющим право применять санкции к таким лицам",https://regulation.gov.ru/projects/170801/
npa_regulation_project_170800,"Об объеме и порядке передачи уполномоченными банками, государственной корпорацией развития «ВЭБ.РФ» как агентами валютного контроля информации органам валютного контроля",Центральный банк Российской Федерации,,,170800,,,,,1,1,draft,2026-09-03T12:53:15.166Z,2026-09-03T12:53:15.166Z,Текст,"Проект размещён: Об объеме и порядке передачи уполномоченными банками, государственной корпорацией развития «ВЭБ.РФ» как агентами валютного контроля информации органам валютного контроля",https://regulation.gov.ru/projects/170800/
npa_regulation_project_170766,"Об утверждении Перечня
должностей, замещаемых на основании трудового договора 
в организациях, создаваемых для выполнения задач, поставленных перед Федеральным дорожным агентством, при назначении на которые граждане 
и при замещении которых работники обязаны представлять сведения о своих доходах, об имуществе и обязательствах имущественного характера, а также сведения о доходах, об имуществе 
и обязательствах имущественного характера своих супруги (супруга)
и несовершеннолетних детей",Росавтодор,,,170766,,,,,1,1,draft,2026-09-02T13:06:22.494Z,2026-09-02T13:06:22.494Z,Текст,"Проект размещён: Об утверждении Перечня
должностей, замещаемых на основании трудового договора 
в организациях, создаваемых для выполнения задач, поставленных перед Федеральным дорожным агентством, при назначении на которые граждане 
и при замещении которых работники обязаны представлять сведения о своих доходах, об имуществе и обязательствах имущественного характера, а также сведения о доходах, об имуществе 
и обязательствах имущественного характера своих супруги (супруга)
и несовершеннолетних детей",https://regulation.gov.ru/projects/170766/
npa_regulation_project_170763,"Об утверждении Порядка представления гражданами, претендующими на замещение должностей, и работниками, замещающими должности в организации, создаваемой для выполнения задач, поставленных перед Судебным департаментом при Верховном Суде Российской 
Федерации, сведений о своих доходах, расходах, об имуществе и обязательствах имущественного характера, а также сведений о доходах, расходах, об имуществе и обязательствах имущественного характера своих супруги (супруга) и несовершеннолетних детей",Судебный департамент,,,170763,,,,,1,1,draft,2026-09-02T12:27:59.244Z,2026-09-02T12:27:59.244Z,Текст,"Проект размещён: Об утверждении Порядка представления гражданами, претендующими на замещение должностей, и работниками, замещающими должности в организации, создаваемой для выполнения задач, поставленных перед Судебным департаментом при Верховном Суде Российской 
Федерации, сведений о своих доходах, расходах, об имуществе и обязательствах имущественного характера, а также сведений о доходах, расходах, об имуществе и обязательствах имущественного характера своих супруги (супруга) и несовершеннолетних детей",https://regulation.gov.ru/projects/170763/
npa_regulation_project_170761,О внесении изменений в Положение Банка России от 31 января 2017 года № 577-П,Центральный банк Российской Федерации,,,170761,,,,,1,1,draft,2026-09-02T11:50:00.745Z,2026-09-02T11:50:00.745Z,Текст,Проект размещён: О внесении изменений в Положение Банка России от 31 января 2017 года № 577-П,https://regulation.gov.ru/projects/170761/
npa_regulation_project_170760,"Административный регламент Министерства иностранных дел Российской Федерации по предоставлению государственной услуги ""Легализация российских официальных документов и иностранных официальных документов, составленных должностными лицами дипломатических представительств или консульских учреждений иностранных государств
 в Российской Федерации""",МИД России,,,170760,,,,,1,1,draft,2026-09-02T10:32:01.229Z,2026-09-02T10:32:01.229Z,Текст,"Проект размещён: Административный регламент Министерства иностранных дел Российской Федерации по предоставлению государственной услуги ""Легализация российских официальных документов и иностранных официальных документов, составленных должностными лицами дипломатических представительств или консульских учреждений иностранных государств
 в Российской Федерации""",https://regulation.gov.ru/projects/170760/
npa_regulation_project_170754,"О внесении изменений в Порядок проведения акционерным обществом «Российский экспортный центр» мониторинга соблюдения центрами поддержки экспорта требований к центрам поддержки экспорта и анализа результатов деятельности центров поддержки экспорта, утвержденный приказом Министерства промышленности и торговли Российской Федерации от 9 июня 2026 г. № 2798",Минпромторг России,,,170754,,,,,1,1,draft,2026-09-02T10:00:12.048Z,2026-09-02T10:00:12.048Z,Текст,"Проект размещён: О внесении изменений в Порядок проведения акционерным обществом «Российский экспортный центр» мониторинга соблюдения центрами поддержки экспорта требований к центрам поддержки экспорта и анализа результатов деятельности центров поддержки экспорта, утвержденный приказом Министерства промышленности и торговли Российской Федерации от 9 июня 2026 г. № 2798",https://regulation.gov.ru/projects/170754/
npa_regulation_project_170758,"О порядке представления резидентами и нерезидентами уполномоченным банкам подтверждающих документов и информации при осуществлении валютных операций, о единых формах учета и отчетности по валютным операциям, порядке и сроках их представления",Центральный банк Российской Федерации,,,170758,,,,,1,1,draft,2026-09-02T09:42:36.95Z,2026-09-02T09:42:36.95Z,Текст,"Проект размещён: О порядке представления резидентами и нерезидентами уполномоченным банкам подтверждающих документов и информации при осуществлении валютных операций, о единых формах учета и отчетности по валютным операциям, порядке и сроках их представления",https://regulation.gov.ru/projects/170758/
npa_regulation_project_170748,"Проект постановления Правительства Российской Федерации об установлении особенностей применения неустойки (штрафа, пени), иных финансовых санкций, а также других мер ответственности за неисполнение или ненадлежащее исполнение обязательств по договорам на строительство крупнотоннажных судов, заключенным до 1 января 2022 года",Минпромторг России,,,170748,,,,,1,1,draft,2026-09-01T15:33:01.13Z,2026-09-01T15:33:01.13Z,Текст,"Проект размещён: Проект постановления Правительства Российской Федерации об установлении особенностей применения неустойки (штрафа, пени), иных финансовых санкций, а также других мер ответственности за неисполнение или ненадлежащее исполнение обязательств по договорам на строительство крупнотоннажных судов, заключенным до 1 января 2022 года",https://regulation.gov.ru/projects/170748/
npa_regulation_project_170734,"Об утверждении перечня
должностей федеральной государственной гражданской службы в Федеральном дорожном агентстве, при замещении которых федеральные государственные гражданские служащие обязаны представлять сведения о своих доходах, об имуществе и обязательствах имущественного характера, а также сведения
о доходах, об имуществе и обязательствах
имущественного характера своих супруги (супруга)
и несовершеннолетних детей",Росавтодор,,,170734,,,,,1,1,draft,2026-09-01T12:24:47.616Z,2026-09-01T12:24:47.616Z,Текст,"Проект размещён: Об утверждении перечня
должностей федеральной государственной гражданской службы в Федеральном дорожном агентстве, при замещении которых федеральные государственные гражданские служащие обязаны представлять сведения о своих доходах, об имуществе и обязательствах имущественного характера, а также сведения
о доходах, об имуществе и обязательствах
имущественного характера своих супруги (супруга)
и несовершеннолетних детей",https://regulation.gov.ru/projects/170734/
npa_regulation_project_170721,О внесении изменений в постановление Правительства Российской Федерации от 26 декабря 2017 г. № 1642,Минпросвещения России,,,170721,,,,,1,1,draft,2026-09-01T07:30:18.573Z,2026-09-01T07:30:18.573Z,Текст,Проект размещён: О внесении изменений в постановление Правительства Российской Федерации от 26 декабря 2017 г. № 1642,https://regulation.gov.ru/projects/170721/
npa_regulation_project_170720,"Об установлении тарифа на услуги ПАО ""Транснефть"" по транспортировке нефтепродуктов по системе магистральных трубопроводов, оказываемые ООО ""Афипский НПЗ""",ФАС России,,,170720,,,,,1,1,draft,2026-09-01T07:09:53.961Z,2026-09-01T07:09:53.961Z,Текст,"Проект размещён: Об установлении тарифа на услуги ПАО ""Транснефть"" по транспортировке нефтепродуктов по системе магистральных трубопроводов, оказываемые ООО ""Афипский НПЗ""",https://regulation.gov.ru/projects/170720/
npa_regulation_project_170711,"О порядке определения совокупной стоимости в денежном эквиваленте цифровых валют, приобретенных и приобретаемых по поручению резидента, не являющегося квалифицированным инвестором, через брокера в течение календарного года, предельной сумме совокупной стоимости в денежном эквиваленте цифровых валют, приобретенных и приобретаемых по поручению резидента, не являющегося квалифицированным инвестором, через брокера в течение календарного года, перечне цифровых валют, которые организатор торговли вправе допустить к публичному обращению на организованных торгах, порядке определения рыночной капитализации цифровых валют, порядке определения среднедневного объема торгов цифровыми валютами, и порядке определения среднего объема торгов по сделкам с цифровыми валютами у иностранного организатора торговли (включая биржу)",Центральный банк Российской Федерации,,,170711,,,,,1,1,draft,2026-08-31T15:32:05.977Z,2026-08-31T15:32:05.977Z,Текст,"Проект размещён: О порядке определения совокупной стоимости в денежном эквиваленте цифровых валют, приобретенных и приобретаемых по поручению резидента, не являющегося квалифицированным инвестором, через брокера в течение календарного года, предельной сумме совокупной стоимости в денежном эквиваленте цифровых валют, приобретенных и приобретаемых по поручению резидента, не являющегося квалифицированным инвестором, через брокера в течение календарного года, перечне цифровых валют, которые организатор торговли вправе допустить к публичному обращению на организованных торгах, порядке определения рыночной капитализации цифровых валют, порядке определения среднедневного объема торгов цифровыми валютами, и порядке определения среднего объема торгов по сделкам с цифровыми валютами у иностранного организатора торговли (включая биржу)",https://regulation.gov.ru/projects/170711/
npa_regulation_project_170689,"О внесении изменений в Указание Банка России от 22 июля 2014 года № 3338-У «О порядке проведения территориальными учреждениями Банка России проверок соблюдения кредитными организациями требований к счетно-сортировальным машинам, применяемым при обработке банкнот Банка России, предназначенных для выдачи клиентам»",Центральный банк Российской Федерации,,,170689,,,,,1,1,draft,2026-08-31T10:13:15.602Z,2026-08-31T10:13:15.602Z,Текст,"Проект размещён: О внесении изменений в Указание Банка России от 22 июля 2014 года № 3338-У «О порядке проведения территориальными учреждениями Банка России проверок соблюдения кредитными организациями требований к счетно-сортировальным машинам, применяемым при обработке банкнот Банка России, предназначенных для выдачи клиентам»",https://regulation.gov.ru/projects/170689/
npa_regulation_project_170688,О внесении изменений в Указание Банка России от 9 декабря 2019 года № 5348-У «О правилах наличных расчетов»,Центральный банк Российской Федерации,,,170688,,,,,1,1,draft,2026-08-31T09:27:33.9Z,2026-08-31T09:27:33.9Z,Текст,Проект размещён: О внесении изменений в Указание Банка России от 9 декабря 2019 года № 5348-У «О правилах наличных расчетов»,https://regulation.gov.ru/projects/170688/
npa_regulation_project_170687,О внесении изменений в Положение Банка России от 9 января 2023 года № 813-П «О ведении Банком России и кредитными организациями банковских счетов территориальных органов Федерального казначейства»,Центральный банк Российской Федерации,,,170687,,,,,1,1,draft,2026-08-31T09:13:52.297Z,2026-08-31T09:13:52.297Z,Текст,Проект размещён: О внесении изменений в Положение Банка России от 9 января 2023 года № 813-П «О ведении Банком России и кредитными организациями банковских счетов территориальных органов Федерального казначейства»,https://regulation.gov.ru/projects/170687/
npa_regulation_project_170686,"Об утверждении Порядка
принятия решения об осуществлении контроля 
за расходами федеральных государственных гражданских служащих
Федеральной антимонопольной службы и ее территориальных органов, работников организаций, создаваемых для выполнения задач, поставленных перед Федеральной антимонопольной службой,
а также за расходами их супруг (супругов) и несовершеннолетних детей",ФАС России,,,170686,,,,,1,1,draft,2026-08-31T09:04:44.305Z,2026-08-31T09:04:44.305Z,Текст,"Проект размещён: Об утверждении Порядка
принятия решения об осуществлении контроля 
за расходами федеральных государственных гражданских служащих
Федеральной антимонопольной службы и ее территориальных органов, работников организаций, создаваемых для выполнения задач, поставленных перед Федеральной антимонопольной службой,
а также за расходами их супруг (супругов) и несовершеннолетних детей",https://regulation.gov.ru/projects/170686/
npa_regulation_project_170628,О внесении изменений в постановление Правительства Российской Федерации от 24 февраля 2025 г. № 207,Минприроды России,,,170628,,,,,1,1,draft,2026-08-27T08:10:50.322Z,2026-08-27T08:10:50.322Z,Текст,Проект размещён: О внесении изменений в постановление Правительства Российской Федерации от 24 февраля 2025 г. № 207,https://regulation.gov.ru/projects/170628/
npa_regulation_project_170626,"Об утверждении Административного регламента
Федерального агентства железнодорожного транспорта по предоставлению государственной услуги «Принятие решений о временном прекращении погрузки и перевозки грузов, грузобагажа, перевозки порожних грузовых вагонов в определенных железнодорожных направлениях вследствие сложившихся у перевозчика или при использовании инфраструктуры железнодорожного транспорта общего пользования обстоятельств, препятствующих осуществлению перевозок, с немедленным извещением об этом в установленном порядке Министерства транспорта Российской Федерации и Правительства Российской Федерации, соответствующих перевозчиков и владельцев инфраструктуры железнодорожного транспорта общего пользования»",Росжелдор,,,170626,,,,,1,1,draft,2026-08-27T07:26:32.342Z,2026-08-27T07:26:32.342Z,Текст,"Проект размещён: Об утверждении Административного регламента
Федерального агентства железнодорожного транспорта по предоставлению государственной услуги «Принятие решений о временном прекращении погрузки и перевозки грузов, грузобагажа, перевозки порожних грузовых вагонов в определенных железнодорожных направлениях вследствие сложившихся у перевозчика или при использовании инфраструктуры железнодорожного транспорта общего пользования обстоятельств, препятствующих осуществлению перевозок, с немедленным извещением об этом в установленном порядке Министерства транспорта Российской Федерации и Правительства Российской Федерации, соответствующих перевозчиков и владельцев инфраструктуры железнодорожного транспорта общего пользования»",https://regulation.gov.ru/projects/170626/
npa_regulation_project_170620,О внесении изменений в Указание Банка России от 27 июля 2020 года № 5514-У,Центральный банк Российской Федерации,,,170620,,,,,1,1,draft,2026-08-26T14:29:35.971Z,2026-08-26T14:29:35.971Z,Текст,Проект размещён: О внесении изменений в Указание Банка России от 27 июля 2020 года № 5514-У,https://regulation.gov.ru/projects/170620/
npa_sozd_bill_1281779-8,Проект постановления №1281779-8 Об изменении порядка работы Государственной Думы Федерального Собрания Российской Федерации в период весенней сессии 2026 года (об отмене заседаний Государственной Думы Федерального Собрания Российской Федерации 9 июля 2026 года),—,,1281779-8,,,,,,1,3,stage | introduced,06.07.2026 08:33:00,07.07.2026 17:34:00,2.3 Рассмотрение проекта постановления Государственной Думой,2.3 Рассмотрение проекта постановления Государственной Думой,https://sozd.duma.gov.ru/bill/1281779-8#1f17a110-4d9d-6dac-b01d-3b37cbe5faf2 | https://sozd.duma.gov.ru/bill/1281779-8#1f1794d5-6d9c-6b36-aaea-d3da1b6a78b4 | https://sozd.duma.gov.ru/bill/1281779-8#1f179c5a-9ffb-6078-9adf-7dff281b1b20
